#Ingreso/Gasto,Capítulo,Artículo,Concepto,Descripción
#
# Áreas de gasto y Políticas, definidas en el Decreto Foral 75/2004, de 30 de diciembre, comunes a todas las EELL del territorio histórico de Álava.
# Ver https://www.araba.eus/BOTHA/Boletines/2005/009/2005_009_08532.pdf
I,1,,,"Zuzeneko zergak"
I,1,1,,"Kapitalaren gainekoak"
I,1,1,2,"Ondasun Higiezinen gaineko Zerga"
I,1,1,3,"Trakzio Mekanikoko Ibilgailuen gaineko Zerga"
I,1,1,4,"Hiri-lurren Balio Gehikuntzaren gaineko Zerga"
I,1,3,,"Jarduera Ekonomikoen gainekoak"
I,1,3,0,"Jarduera Ekonomikoen gaineko Zerga"
I,1,9,,"Iraungitako zuzeneko zergak"
I,1,9,0,"Produkzioari loturiko zergak"
I,1,9,1,"Kapitalaren gaineko zergak"
I,2,,,"Zeharkako zergak"
I,2,8,,"Bestelako zeharkako zergak"
I,2,8,2,"Eraikuntza, instalazio eta obren gaineko zerga"
I,2,8,3,"Luxuzko gastuen gaineko zerga"
I,2,9,,"Iraungitako zeharkako zergak"
I,2,9,0,"Ekoizpenari lotutako zergak"
I,2,9,1,"Errenta, ondare eta kontsumoaren gaineko zergak"
I,3,,,"Tasak eta bestelako zergak"
I,3,0,,"Salmentak"
I,3,1,,"Toki eskumeneko zerbitzuak eskaini edo jarduerak egiteagatiko tasak"
I,3,1,0,"Zerbitzu orokorrak"
I,3,1,1,"Jarduera ekonomikoen gainekoak"
I,3,1,2,"Higiezinen jabetzaren gainekoak"
I,3,2,,"Tokiko herri jabariaren erabilera pribatiboagatiko edo aprobetxamendu bereziagatiko tasak"
I,3,2,0,"Zerbitzu orokorrak"
I,3,2,1,"Jarduera ekonomikoari laguntzen edo eragiten diotenak"
I,3,2,2,"Higiezinen jabetzari laguntzen edo eragiten dioten bestelako tasak"
I,3,4,,"Toki eskuduntzako zerbitzuak edo jarduerak burutzeagatiko prezio publikoak"
I,3,4,0,"Zerbitzu orokorrak"
I,3,4,1,"Jarduera ekonomikoen onerako direnak"
I,3,4,2,"Higiezin jabetzaren onerako direnak"
I,3,6,,"Kontribuzio bereziak"
I,3,6,0,"Obrak exekutatzeko"
I,3,6,1,"Zerbitzuak jarri edo handiagotzeko"
I,3,8,,"Eragiketa arrunten itzulketak"
I,3,8,0,"Eragiketa arrunten itzulketak"
I,3,9,,"Bestelako sarrerak"
I,3,9,1,"Isunak"
I,3,9,2,"Premiamenduzko errekargua"
I,3,9,3,"Berandutza interesak"
I,3,9,4,"Pertsonal prestazioa"
I,3,9,5,"Garraio prestazioa"
I,3,9,6,"Konpentsazioak"
I,3,9,9,"Beste hainbat sarrera"
I,4,,,"Transferentzia arruntak"
I,4,0,,"Estatukoak"
I,4,0,0,"Estatuaren Administrazio Orokorrarenak"
I,4,0,1,"Erakunde autonomoenak"
I,4,0,2,"Gizarte Segurantzarenak"
I,4,0,3,"Sozietate publiko eta enpresa-entitate publikoenak"
I,4,0,4,"Autonomia erkidegoenak"
I,4,0,5,"Aldundienak"
I,4,0,9,"Beste entitate publiko batzuenak"
I,4,1,,"Euskal Autonomia Erkidegokoak"
I,4,1,0,"Administrazio orokorrarenak"
I,4,1,1,"Erakunde autonomoenak"
I,4,1,2,"Ente publikoena"
I,4,1,4,"Sozietate publiko eta enpresa-entitate publikoenak"
